"Step","Apr27_00-00-40_g1 - Episode/terrain_level","Apr27_00-00-40_g1 - Episode/terrain_level__MIN","Apr27_00-00-40_g1 - Episode/terrain_level__MAX","Apr26_21-08-25_g1 - Episode/terrain_level","Apr26_21-08-25_g1 - Episode/terrain_level__MIN","Apr26_21-08-25_g1 - Episode/terrain_level__MAX","Apr25_21-00-24_g1 - Episode/terrain_level","Apr25_21-00-24_g1 - Episode/terrain_level__MIN","Apr25_21-00-24_g1 - Episode/terrain_level__MAX"
"207378","5.377584","5.377584","5.377584","5.4033713","5.4033713","5.4033713","5.2385864","5.2385864","5.2385864"
"207410","5.378774","5.378774","5.378774","5.406433","5.406433","5.406433","5.2449546","5.2449546","5.2449546"
"207442","5.383464","5.383464","5.383464","5.408519","5.408519","5.408519","5.244731","5.244731","5.244731"
"207474","5.3843384","5.3843384","5.3843384","5.4092407","5.4092407","5.4092407","5.2469587","5.2469587","5.2469587"
"207506","5.3818564","5.3818564","5.3818564","5.4114075","5.4114075","5.4114075","5.250682","5.250682","5.250682"
"207538","5.381643","5.381643","5.381643","5.40743","5.40743","5.40743","5.2509766","5.2509766","5.2509766"
"207570","5.3835654","5.3835654","5.3835654","5.4049788","5.4049788","5.4049788","5.251831","5.251831","5.251831"
"207602","5.383901","5.383901","5.383901","5.404887","5.404887","5.404887","5.251231","5.251231","5.251231"
"207634","5.3817854","5.3817854","5.3817854","5.4033003","5.4033003","5.4033003","5.251709","5.251709","5.251709"
"207666","5.379425","5.379425","5.379425","5.4070945","5.4070945","5.4070945","5.251638","5.251638","5.251638"
"207698","5.3778076","5.3778076","5.3778076","5.4126997","5.4126997","5.4126997","5.252818","5.252818","5.252818"
"207730","5.379303","5.379303","5.379303","5.4165854","5.4165854","5.4165854","5.2532454","5.2532454","5.2532454"
"207762","5.3809004","5.3809004","5.3809004","5.4134727","5.4134727","5.4134727","5.255168","5.255168","5.255168"
"207794","5.3809814","5.3809814","5.3809814","5.4109907","5.4109907","5.4109907","5.2476196","5.2476196","5.2476196"
"207826","5.3807883","5.3807883","5.3807883","5.4111433","5.4111433","5.4111433","5.2473755","5.2473755","5.2473755"
"207858","5.3826094","5.3826094","5.3826094","5.416748","5.416748","5.416748","5.247986","5.247986","5.247986"
"207890","5.3806868","5.3806868","5.3806868","5.4175215","5.4175215","5.4175215","5.253896","5.253896","5.253896"
"207922","5.3821516","5.3821516","5.3821516","5.4156904","5.4156904","5.4156904","5.258413","5.258413","5.258413"
"207954","5.376994","5.376994","5.376994","5.4139","5.4139","5.4139","5.2590537","5.2590537","5.2590537"
"207986","5.3762717","5.3762717","5.3762717","5.414134","5.414134","5.414134","5.2598166","5.2598166","5.2598166"
"208018","5.3787336","5.3787336","5.3787336","5.412842","5.412842","5.412842","5.2616477","5.2616477","5.2616477"
"208050","5.3777266","5.3777266","5.3777266","5.4083967","5.4083967","5.4083967","5.2638144","5.2638144","5.2638144"
"208082","5.3797407","5.3797407","5.3797407","5.401825","5.401825","5.401825","5.2667646","5.2667646","5.2667646"
"208114","5.3797407","5.3797407","5.3797407","5.40151","5.40151","5.40151","5.2671103","5.2671103","5.2671103"
"208146","5.379283","5.379283","5.379283","5.399719","5.399719","5.399719","5.2725325","5.2725325","5.2725325"
"208178","5.382304","5.382304","5.382304","5.3989563","5.3989563","5.3989563","5.2722473","5.2722473","5.2722473"
"208210","5.384288","5.384288","5.384288","5.4006147","5.4006147","5.4006147","5.273692","5.273692","5.273692"
"208242","5.3805647","5.3805647","5.3805647","5.3993125","5.3993125","5.3993125","5.2712812","5.2712812","5.2712812"
"208274","5.3664756","5.3664756","5.3664756","5.3942466","5.3942466","5.3942466","5.2724714","5.2724714","5.2724714"
"208306","5.3608093","5.3608093","5.3608093","5.395437","5.395437","5.395437","5.2710676","5.2710676","5.2710676"
"208338","5.3564253","5.3564253","5.3564253","5.393331","5.393331","5.393331","5.271739","5.271739","5.271739"
"208370","5.3553877","5.3553877","5.3553877","5.3888655","5.3888655","5.3888655","5.2704062","5.2704062","5.2704062"
"208402","5.3578086","5.3578086","5.3578086","5.385061","5.385061","5.385061","5.2667847","5.2667847","5.2667847"
"208434","5.362071","5.362071","5.362071","5.3869934","5.3869934","5.3869934","5.264862","5.264862","5.264862"
"208466","5.3619895","5.3619895","5.3619895","5.384298","5.384298","5.384298","5.2628584","5.2628584","5.2628584"
"208498","5.3642883","5.3642883","5.3642883","5.385895","5.385895","5.385895","5.2563276","5.2563276","5.2563276"
"208530","5.3624167","5.3624167","5.3624167","5.384715","5.384715","5.384715","5.2520347","5.2520347","5.2520347"
"208562","5.36497","5.36497","5.36497","5.3803306","5.3803306","5.3803306","5.2541914","5.2541914","5.2541914"
"208594","5.3658247","5.3658247","5.3658247","5.3800864","5.3800864","5.3800864","5.248464","5.248464","5.248464"
"208626","5.3683777","5.3683777","5.3683777","5.382599","5.382599","5.382599","5.2464294","5.2464294","5.2464294"
"208658","5.3741455","5.3741455","5.3741455","5.3823752","5.3823752","5.3823752","5.246196","5.246196","5.246196"
"208690","5.37556","5.37556","5.37556","5.3840637","5.3840637","5.3840637","5.2443037","5.2443037","5.2443037"
"208722","5.3781433","5.3781433","5.3781433","5.386251","5.386251","5.386251","5.245799","5.245799","5.245799"
"208754","5.3795576","5.3795576","5.3795576","5.3887534","5.3887534","5.3887534","5.247467","5.247467","5.247467"
"208786","5.381236","5.381236","5.381236","5.3906965","5.3906965","5.3906965","5.2470093","5.2470093","5.2470093"
"208818","5.380941","5.380941","5.380941","5.39092","5.39092","5.39092","5.2487593","5.2487593","5.2487593"
"208850","5.38325","5.38325","5.38325","5.3904624","5.3904624","5.3904624","5.249339","5.249339","5.249339"
"208882","5.384237","5.384237","5.384237","5.386363","5.386363","5.386363","5.251821","5.251821","5.251821"
"208914","5.385885","5.385885","5.385885","5.3860984","5.3860984","5.3860984","5.2527976","5.2527976","5.2527976"
"208946","5.387126","5.387126","5.387126","5.384674","5.384674","5.384674","5.2530723","5.2530723","5.2530723"
"208978","5.3900757","5.3900757","5.3900757","5.3823752","5.3823752","5.3823752","5.253215","5.253215","5.253215"
"209010","5.3934937","5.3934937","5.3934937","5.381592","5.381592","5.381592","5.2523704","5.2523704","5.2523704"
"209042","5.394267","5.394267","5.394267","5.3841352","5.3841352","5.3841352","5.2514343","5.2514343","5.2514343"
"209074","5.3968506","5.3968506","5.3968506","5.3855186","5.3855186","5.3855186","5.249695","5.249695","5.249695"
"209106","5.3972473","5.3972473","5.3972473","5.388021","5.388021","5.388021","5.249939","5.249939","5.249939"
"209138","5.3965254","5.3965254","5.3965254","5.3895874","5.3895874","5.3895874","5.2533875","5.2533875","5.2533875"
"209170","5.3943787","5.3943787","5.3943787","5.3865156","5.3865156","5.3865156","5.255941","5.255941","5.255941"
"209202","5.394155","5.394155","5.394155","5.386668","5.386668","5.386668","5.2599387","5.2599387","5.2599387"
"209234","5.397888","5.397888","5.397888","5.389018","5.389018","5.389018","5.26061","5.26061","5.26061"
"209266","5.397512","5.397512","5.397512","5.38795","5.38795","5.38795","5.258403","5.258403","5.258403"
"209298","5.395508","5.395508","5.395508","5.3841963","5.3841963","5.3841963","5.256297","5.256297","5.256297"
"209330","5.396505","5.396505","5.396505","5.3872986","5.3872986","5.3872986","5.2588706","5.2588706","5.2588706"
"209362","5.394348","5.394348","5.394348","5.3898115","5.3898115","5.3898115","5.254934","5.254934","5.254934"
"209394","5.394928","5.394928","5.394928","5.3915305","5.3915305","5.3915305","5.256439","5.256439","5.256439"
"209426","5.3940535","5.3940535","5.3940535","5.392395","5.392395","5.392395","5.25883","5.25883","5.25883"
"209458","5.393138","5.393138","5.393138","5.3928328","5.3928328","5.3928328","5.259471","5.259471","5.259471"
"209490","5.396759","5.396759","5.396759","5.3914595","5.3914595","5.3914595","5.254039","5.254039","5.254039"
"209522","5.3963523","5.3963523","5.3963523","5.392395","5.392395","5.392395","5.254934","5.254934","5.254934"
"209554","5.392629","5.392629","5.392629","5.390086","5.390086","5.390086","5.2544456","5.2544456","5.2544456"
"209586","5.3891807","5.3891807","5.3891807","5.390788","5.390788","5.390788","5.2560935","5.2560935","5.2560935"
"209618","5.3849998","5.3849998","5.3849998","5.3918867","5.3918867","5.3918867","5.258423","5.258423","5.258423"
"209650","5.380615","5.380615","5.380615","5.39093","5.39093","5.39093","5.252767","5.252767","5.252767"
"209682","5.384176","5.384176","5.384176","5.393962","5.393962","5.393962","5.2516685","5.2516685","5.2516685"
"209714","5.386078","5.386078","5.386078","5.40152","5.40152","5.40152","5.250163","5.250163","5.250163"
"209746","5.3807273","5.3807273","5.3807273","5.402293","5.402293","5.402293","5.2496643","5.2496643","5.2496643"
"209778","5.377279","5.377279","5.377279","5.397817","5.397817","5.397817","5.2512817","5.2512817","5.2512817"
"209810","5.380615","5.380615","5.380615","5.39739","5.39739","5.39739","5.2535706","5.2535706","5.2535706"
"209842","5.38207","5.38207","5.38207","5.3979697","5.3979697","5.3979697","5.250102","5.250102","5.250102"
"209874","5.386892","5.386892","5.386892","5.3976645","5.3976645","5.3976645","5.2483726","5.2483726","5.2483726"
"209906","5.390859","5.390859","5.390859","5.3964133","5.3964133","5.3964133","5.249349","5.249349","5.249349"
"209938","5.3941956","5.3941956","5.3941956","5.3908796","5.3908796","5.3908796","5.2513123","5.2513123","5.2513123"
"209970","5.3942466","5.3942466","5.3942466","5.3901267","5.3901267","5.3901267","5.251892","5.251892","5.251892"
"210002","5.3932395","5.3932395","5.3932395","5.38972","5.38972","5.38972","5.2509155","5.2509155","5.2509155"
"210034","5.386627","5.386627","5.386627","5.390239","5.390239","5.390239","5.249166","5.249166","5.249166"
"210066","5.3791","5.3791","5.3791","5.3908896","5.3908896","5.3908896","5.2500305","5.2500305","5.2500305"
"210098","5.3786726","5.3786726","5.3786726","5.39503","5.39503","5.39503","5.253459","5.253459","5.253459"
"210130","5.375173","5.375173","5.375173","5.3947043","5.3947043","5.3947043","5.2557173","5.2557173","5.2557173"
"210162","5.3748274","5.3748274","5.3748274","5.3948874","5.3948874","5.3948874","5.2562156","5.2562156","5.2562156"
"210194","5.376872","5.376872","5.376872","5.3960166","5.3960166","5.3960166","5.25587","5.25587","5.25587"
"210226","5.379527","5.379527","5.379527","5.395488","5.395488","5.395488","5.2559614","5.2559614","5.2559614"
"210258","5.3819885","5.3819885","5.3819885","5.39209","5.39209","5.39209","5.2599387","5.2599387","5.2599387"
"210290","5.3852134","5.3852134","5.3852134","5.3835144","5.3835144","5.3835144","5.26295","5.26295","5.26295"
"210322","5.385844","5.385844","5.385844","5.382131","5.382131","5.382131","5.2593184","5.2593184","5.2593184"
"210354","5.3839827","5.3839827","5.3839827","5.381826","5.381826","5.381826","5.255992","5.255992","5.255992"
"210386","5.385783","5.385783","5.385783","5.3789268","5.3789268","5.3789268","5.2577515","5.2577515","5.2577515"
"210418","5.387492","5.387492","5.387492","5.376577","5.376577","5.376577","5.2577415","5.2577415","5.2577415"
"210450","5.387004","5.387004","5.387004","5.3741965","5.3741965","5.3741965","5.261007","5.261007","5.261007"
"210482","5.38797","5.38797","5.38797","5.3735456","5.3735456","5.3735456","5.266734","5.266734","5.266734"
"210514","5.3900757","5.3900757","5.3900757","5.373291","5.373291","5.373291","5.2698364","5.2698364","5.2698364"
"210546","5.392904","5.392904","5.392904","5.3759055","5.3759055","5.3759055","5.270447","5.270447","5.270447"
"210578","5.394735","5.394735","5.394735","5.379873","5.379873","5.379873","5.2688704","5.2688704","5.2688704"
"210610","5.3923035","5.3923035","5.3923035","5.3832603","5.3832603","5.3832603","5.2698975","5.2698975","5.2698975"
"210642","5.389425","5.389425","5.389425","5.3816633","5.3816633","5.3816633","5.2709556","5.2709556","5.2709556"
"210674","5.392456","5.392456","5.392456","5.3860884","5.3860884","5.3860884","5.274872","5.274872","5.274872"
"210706","5.3937583","5.3937583","5.3937583","5.387258","5.387258","5.387258","5.271749","5.271749","5.271749"
"210738","5.391673","5.391673","5.391673","5.3879905","5.3879905","5.3879905","5.272522","5.272522","5.272522"
"210770","5.394216","5.394216","5.394216","5.3918257","5.3918257","5.3918257","5.2686872","5.2686872","5.2686872"
"210802","5.3944297","5.3944297","5.3944297","5.392456","5.392456","5.392456","5.2667136","5.2667136","5.2667136"
"210834","5.398336","5.398336","5.398336","5.3941145","5.3941145","5.3941145","5.269165","5.269165","5.269165"
"210866","5.4010215","5.4010215","5.4010215","5.4009094","5.4009094","5.4009094","5.269857","5.269857","5.269857"
"210898","5.3987327","5.3987327","5.3987327","5.401581","5.401581","5.401581","5.2693076","5.2693076","5.2693076"
"210930","5.399333","5.399333","5.399333","5.3976746","5.3976746","5.3976746","5.269033","5.269033","5.269033"
"210962","5.401937","5.401937","5.401937","5.397461","5.397461","5.397461","5.268911","5.268911","5.268911"
"210994","5.404907","5.404907","5.404907","5.3969116","5.3969116","5.3969116","5.2649536","5.2649536","5.2649536"
"211026","5.405416","5.405416","5.405416","5.3936872","5.3936872","5.3936872","5.2607017","5.2607017","5.2607017"
"211058","5.407135","5.407135","5.407135","5.3908286","5.3908286","5.3908286","5.2640486","5.2640486","5.2640486"
"211090","5.410309","5.410309","5.410309","5.389282","5.389282","5.389282","5.265361","5.265361","5.265361"
"211122","5.408834","5.408834","5.408834","5.3856306","5.3856306","5.3856306","5.2681785","5.2681785","5.2681785"
"211154","5.4110312","5.4110312","5.4110312","5.3884277","5.3884277","5.3884277","5.26885","5.26885","5.26885"
"211186","5.4128113","5.4128113","5.4128113","5.3920393","5.3920393","5.3920393","5.2649436","5.2649436","5.2649436"
"211218","5.414856","5.414856","5.414856","5.3930054","5.3930054","5.3930054","5.2659507","5.2659507","5.2659507"
"211250","5.419444","5.419444","5.419444","5.3921204","5.3921204","5.3921204","5.2663984","5.2663984","5.2663984"
"211282","5.423523","5.423523","5.423523","5.391561","5.391561","5.391561","5.2665405","5.2665405","5.2665405"
"211314","5.419515","5.419515","5.419515","5.389486","5.389486","5.389486","5.2678733","5.2678733","5.2678733"
"211346","5.4135947","5.4135947","5.4135947","5.3925376","5.3925376","5.3925376","5.2650657","5.2650657","5.2650657"
"211378","5.4111633","5.4111633","5.4111633","5.3950806","5.3950806","5.3950806","5.266256","5.266256","5.266256"
"211410","5.4086204","5.4086204","5.4086204","5.3936157","5.3936157","5.3936157","5.2671204","5.2671204","5.2671204"
"211442","5.407756","5.407756","5.407756","5.3938093","5.3938093","5.3938093","5.2690535","5.2690535","5.2690535"
"211474","5.4122925","5.4122925","5.4122925","5.3898115","5.3898115","5.3898115","5.2689314","5.2689314","5.2689314"
"211506","5.415924","5.415924","5.415924","5.387431","5.387431","5.387431","5.2707725","5.2707725","5.2707725"
"211538","5.4198","5.4198","5.4198","5.386963","5.386963","5.386963","5.2739973","5.2739973","5.2739973"
"211570","5.420095","5.420095","5.420095","5.389435","5.389435","5.389435","5.2762656","5.2762656","5.2762656"
"211602","5.420227","5.420227","5.420227","5.3925276","5.3925276","5.3925276","5.2753296","5.2753296","5.2753296"
"211634","5.4149275","5.4149275","5.4149275","5.393382","5.393382","5.393382","5.2774153","5.2774153","5.2774153"
"211666","5.414012","5.414012","5.414012","5.3889265","5.3889265","5.3889265","5.278636","5.278636","5.278636"
"211698","5.414439","5.414439","5.414439","5.3817244","5.3817244","5.3817244","5.27829","5.27829","5.27829"
"211730","5.419037","5.419037","5.419037","5.381836","5.381836","5.381836","5.274231","5.274231","5.274231"
"211762","5.4183044","5.4183044","5.4183044","5.384674","5.384674","5.384674","5.2725425","5.2725425","5.2725425"
"211794","5.4177756","5.4177756","5.4177756","5.3841352","5.3841352","5.3841352","5.2737427","5.2737427","5.2737427"
"211826","5.4195356","5.4195356","5.4195356","5.383545","5.383545","5.383545","5.273753","5.273753","5.273753"
"211858","5.4217634","5.4217634","5.4217634","5.3895874","5.3895874","5.3895874","5.271057","5.271057","5.271057"
"211890","5.421102","5.421102","5.421102","5.394216","5.394216","5.394216","5.2636313","5.2636313","5.2636313"
"211922","5.421804","5.421804","5.421804","5.393728","5.393728","5.393728","5.261363","5.261363","5.261363"
"211954","5.4176025","5.4176025","5.4176025","5.392904","5.392904","5.392904","5.2619734","5.2619734","5.2619734"
"211986","5.420339","5.420339","5.420339","5.392965","5.392965","5.392965","5.257762","5.257762","5.257762"
"212018","5.421987","5.421987","5.421987","5.3947554","5.3947554","5.3947554","5.257772","5.257772","5.257772"
"212050","5.4260764","5.4260764","5.4260764","5.3932905","5.3932905","5.3932905","5.2599487","5.2599487","5.2599487"
"212082","5.424011","5.424011","5.424011","5.3953757","5.3953757","5.3953757","5.254476","5.254476","5.254476"
"212114","5.4208784","5.4208784","5.4208784","5.399272","5.399272","5.399272","5.252757","5.252757","5.252757"
"212146","5.427063","5.427063","5.427063","5.3956504","5.3956504","5.3956504","5.2528486","5.2528486","5.2528486"
"212178","5.429342","5.429342","5.429342","5.3976746","5.3976746","5.3976746","5.2515564","5.2515564","5.2515564"
